NP_389445.1|BSU15620	PF01903	FAMILY
NP_389445.1|BSU15620	PTHR33542	NULL_TYPE
NP_389445.1|BSU15620	cd03414	NULL_TYPE
NP_389445.1|BSU15620	cd03416	NULL_TYPE
NP_389445.1|BSU15620	SSF53800	NULL_TYPE
NP_390268.2|BSU23870	PF00817	DOMAIN
NP_390268.2|BSU23870	G3DSA:3.40.1170.60:FF:000001	NULL_TYPE
NP_390268.2|BSU23870	G3DSA:1.10.150.20:FF:000061	NULL_TYPE
NP_390268.2|BSU23870	PF11799	DOMAIN
NP_390268.2|BSU23870	PF11798	CONSERVED_SITE
NP_390268.2|BSU23870	PTHR11076	NULL_TYPE
NP_390268.2|BSU23870	cd03586	FAMILY
NP_390268.2|BSU23870	SSF56672	HOMOLOGOUS_SUPERFAMILY
NP_390268.2|BSU23870	SSF100879	HOMOLOGOUS_SUPERFAMILY
NP_388679.1|BSU07980	PF01522	DOMAIN
NP_388679.1|BSU07980	PTHR10587	NULL_TYPE
NP_388679.1|BSU07980	cd10948	FAMILY
NP_388679.1|BSU07980	SSF88713	HOMOLOGOUS_SUPERFAMILY
NP_390281.2|BSU24010	PF07690	FAMILY
NP_390281.2|BSU24010	PTHR23506	NULL_TYPE
NP_390281.2|BSU24010	cd17325	NULL_TYPE
NP_390281.2|BSU24010	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_390144.1|BSU22630	G3DSA:3.20.20.70:FF:000037	NULL_TYPE
NP_390144.1|BSU22630	PF00290	FAMILY
NP_390144.1|BSU22630	PTHR43406	FAMILY
NP_390144.1|BSU22630	cd04724	FAMILY
NP_390144.1|BSU22630	SSF51366	HOMOLOGOUS_SUPERFAMILY
NP_391780.1|BSU39010	PF08241	DOMAIN
NP_391780.1|BSU39010	PTHR43460	NULL_TYPE
NP_391780.1|BSU39010	cd02440	NULL_TYPE
NP_391780.1|BSU39010	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_388859.1|BSU09780	PF14398	FAMILY
NP_388859.1|BSU09780	PTHR21621	NULL_TYPE
NP_388859.1|BSU09780	SSF56059	NULL_TYPE
NP_391383.1|BSU35030	PF00392	DOMAIN
NP_391383.1|BSU35030	G3DSA:1.10.10.10:FF:000079	NULL_TYPE
NP_391383.1|BSU35030	PF07702	DOMAIN
NP_391383.1|BSU35030	PTHR44846	NULL_TYPE
NP_391383.1|BSU35030	cd07377	DOMAIN
NP_391383.1|BSU35030	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_391383.1|BSU35030	SSF64288	HOMOLOGOUS_SUPERFAMILY
NP_389515.1|BSU16330	PF00072	DOMAIN
NP_389515.1|BSU16330	PTHR43228	NULL_TYPE
NP_389515.1|BSU16330	cd17542	NULL_TYPE
NP_389515.1|BSU16330	SSF52172	HOMOLOGOUS_SUPERFAMILY
NP_388929.1|BSU10480	PF09335	FAMILY
NP_388929.1|BSU10480	PTHR12677	FAMILY
NP_388394.1|BSU05130	G3DSA:1.20.58.1290:FF:000002	NULL_TYPE
NP_388394.1|BSU05130	PF02559	DOMAIN
NP_388394.1|BSU05130	G3DSA:2.40.10.170:FF:000008	NULL_TYPE
NP_388394.1|BSU05130	PTHR38447	NULL_TYPE
NP_388394.1|BSU05130	SSF141259	HOMOLOGOUS_SUPERFAMILY
NP_389780.1|BSU18990	PF14567	NULL_TYPE
NP_389780.1|BSU18990	SSF160631	HOMOLOGOUS_SUPERFAMILY
NP_389276.1|BSU13930	G3DSA:3.40.50.12110:FF:000001	NULL_TYPE
NP_389276.1|BSU13930	G3DSA:3.80.30.30:FF:000001	NULL_TYPE
NP_389276.1|BSU13930	PTHR37822	NULL_TYPE
NP_389276.1|BSU13930	cd01335	NULL_TYPE
NP_389276.1|BSU13930	SSF102114	NULL_TYPE
YP_003097758.1|BSU23401	PF14097	FAMILY
NP_391824.1|BSU39450	PF04346	FAMILY
NP_391824.1|BSU39450	PTHR40089	FAMILY
NP_389853.1|BSU19720	PF01144	FAMILY
NP_389853.1|BSU19720	PTHR13707	FAMILY
NP_389853.1|BSU19720	SSF100950	HOMOLOGOUS_SUPERFAMILY
NP_388056.2|BSU01750	G3DSA:3.40.1700.10:FF:000002	NULL_TYPE
NP_388056.2|BSU01750	PF02457	DOMAIN
NP_388056.2|BSU01750	PF19293	DOMAIN
NP_388056.2|BSU01750	PTHR34185	NULL_TYPE
NP_388056.2|BSU01750	SSF143597	HOMOLOGOUS_SUPERFAMILY
NP_388665.1|BSU07840	G3DSA:3.90.780.10:FF:000015	NULL_TYPE
NP_388665.1|BSU07840	PF00149	DOMAIN
NP_388665.1|BSU07840	PF02872	DOMAIN
NP_388665.1|BSU07840	PTHR11575	FAMILY
NP_388665.1|BSU07840	cd07410	DOMAIN
NP_388665.1|BSU07840	SSF56300	HOMOLOGOUS_SUPERFAMILY
NP_388665.1|BSU07840	SSF56300	HOMOLOGOUS_SUPERFAMILY
NP_388665.1|BSU07840	SSF55816	HOMOLOGOUS_SUPERFAMILY
NP_388665.1|BSU07840	SSF55816	HOMOLOGOUS_SUPERFAMILY
NP_391613.2|BSU37320	PF07690	FAMILY
NP_391613.2|BSU37320	PTHR23515	FAMILY
NP_391613.2|BSU37320	cd17341	FAMILY
NP_391613.2|BSU37320	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_390965.1|BSU30870	PF01370	DOMAIN
NP_390965.1|BSU30870	PTHR43000	NULL_TYPE
NP_390965.1|BSU30870	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_390322.1|BSU24420	PF09548	FAMILY
NP_388140.3|BSU02580	PF12730	NULL_TYPE
NP_388833.1|BSU09520	PF04542	DOMAIN
NP_388833.1|BSU09520	PF08281	DOMAIN
NP_388833.1|BSU09520	PTHR43133	FAMILY
