NP_416254.1	G3DSA:3.40.50.620:FF:000015	NULL_TYPE
NP_416254.1	PF02540	DOMAIN
NP_416254.1	PTHR23090	FAMILY
NP_416254.1	cd00553	FAMILY
NP_416254.1	SSF52402	NULL_TYPE
NP_416630.1	PF07694	DOMAIN
NP_416630.1	PF06580	DOMAIN
NP_416630.1	G3DSA:3.30.450.40:FF:000013	NULL_TYPE
NP_416630.1	PTHR34220	NULL_TYPE
NP_416630.1	cd16956	NULL_TYPE
NP_416630.1	SSF55781	NULL_TYPE
NP_416630.1	SSF55874	HOMOLOGOUS_SUPERFAMILY
NP_417148.1	G3DSA:3.40.640.10:FF:000013	NULL_TYPE
NP_417148.1	G3DSA:3.90.1150.10:FF:000022	NULL_TYPE
NP_417148.1	PF00202	FAMILY
NP_417148.1	PTHR11986	NULL_TYPE
NP_417148.1	cd00610	FAMILY
NP_417148.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
YP_026284.1	PF08085	FAMILY
NP_418127.1	PF00205	DOMAIN
NP_418127.1	PF02776	DOMAIN
NP_418127.1	G3DSA:3.40.50.970:FF:000016	NULL_TYPE
NP_418127.1	G3DSA:3.40.50.1220:FF:000014	NULL_TYPE
NP_418127.1	G3DSA:3.40.50.970:FF:000007	NULL_TYPE
NP_418127.1	PF02775	DOMAIN
NP_418127.1	PTHR18968	FAMILY
NP_418127.1	cd07035	NULL_TYPE
NP_418127.1	cd02015	DOMAIN
NP_418127.1	SSF52518	HOMOLOGOUS_SUPERFAMILY
NP_418127.1	SSF52467	HOMOLOGOUS_SUPERFAMILY
NP_418127.1	SSF52518	HOMOLOGOUS_SUPERFAMILY
NP_418605.1	PF03994	REPEAT
NP_418605.1	PTHR40043	NULL_TYPE
NP_415415.1	G3DSA:3.30.70.20:FF:000003	NULL_TYPE
NP_415415.1	PF13247	DOMAIN
NP_415415.1	PF12800	DOMAIN
NP_415415.1	PTHR43177	NULL_TYPE
NP_415415.1	cd16371	NULL_TYPE
NP_415415.1	SSF54862	NULL_TYPE
NP_414620.1	G3DSA:3.30.70.1150:FF:000001	NULL_TYPE
NP_414620.1	PF10369	DOMAIN
NP_414620.1	G3DSA:3.30.70.260:FF:000001	NULL_TYPE
NP_414620.1	PF13710	NULL_TYPE
NP_414620.1	PTHR30239	FAMILY
NP_414620.1	cd04878	DOMAIN
NP_414620.1	SSF55021	HOMOLOGOUS_SUPERFAMILY
NP_414620.1	SSF55021	HOMOLOGOUS_SUPERFAMILY
NP_415716.4	PF00391	DOMAIN
NP_415716.4	PF00381	DOMAIN
NP_415716.4	G3DSA:3.40.50.510:FF:000002	NULL_TYPE
NP_415716.4	PF03610	DOMAIN
NP_415716.4	PF05524	DOMAIN
NP_415716.4	PTHR38594	FAMILY
NP_415716.4	cd00367	DOMAIN
NP_415716.4	SSF53062	HOMOLOGOUS_SUPERFAMILY
